umap_1,umap_2,celltype
-4.88439749391072,-4.5233830883891,5
2.1633643896514,4.16046534411183,5
-6.92055826165177,-4.91439985515719,5
2.72120298624455,4.2804842483755,5
-6.37955786703084,-1.5821031829582,5
-5.11303205946339,-4.32854712497037,6
-4.78455417130774,-5.60341170812485,6
-4.82055709980008,-5.16472456910703,6
-4.6584124105327,-6.33577390982113,6
-4.86125266324368,-5.17488230727298,6
-7.08051996439863,-4.91378674976966,6
-5.05865042666432,-3.80237863843185,6
-4.93197966317749,-4.09791150114554,6
-4.31792945879448,-6.03072302502262,6
-4.81181475202004,-4.76801176592145,6
-4.99890416447962,-4.65924149976409,6
-4.92163060019873,-4.21606069565805,6
2.25844610834255,4.16107044551683,6
-5.07691461381725,-4.56040091825314,6
-4.6287955067389,-6.36322852701688,6
-5.41010468484305,-3.02631491728137,6
-4.62235670189221,-5.85641389722079,6
-6.53002216038026,-1.47630972638286,6
-4.9362701433036,-4.78487335834148,6
-4.72979577789966,-5.1785251266453,6
-5.07395345163653,-4.2163463274705,6
-5.1591568578837,-4.16740596638968,7
-4.41759419558545,-4.88049414030217,7
-5.3567344101271,-3.11627594496727,7
-5.06727948140515,-4.42015980407542,7
2.79590077261971,4.3228536893383,7
-5.1690011773652,-4.15605280358708,7
-4.90936577504053,-5.02011217502691,7
-5.30902475000222,-3.23750786423435,7
-5.19679850389026,-4.16235644305453,7
-5.16754725969492,-4.08754290200354,7
-5.20047660132284,-3.95122515274705,7
3.13980772376269,3.84152413737848,7
-4.16776709998059,-5.73966638525384,7
-4.82203049535744,-5.16930401116193,7
2.78761016199305,-8.15315908557374,7
-8.70934604297815,1.58301572770875,7
2.26398223820961,3.80471119444374,7
-7.16364422260537,-0.449453773332018,7
-6.3857057175209,-1.29922570197634,7
-4.62367805716352,-6.31882405462888,7
2.85055844812174,3.26776397344418,7
2.99948385918083,3.19558226323219,7
2.74526664826388,2.46428459229491,7
-4.67177368338403,-4.68817854716554,7
4.48237022110415,-5.56227469495801,7
2.91491043256848,3.20554932404953,7
2.06998852211647,4.61070392984194,7
1.70543709907082,4.45622215945949,7
5.91704015887885,2.68541334258973,7
-4.85192765161892,-5.10236041677671,7
-7.20773356428073,-4.96648925286572,7
-4.53558285092087,-5.76592874206885,7
-4.72711964417249,-5.48714983426607,7
-4.54950949053601,-6.02322496074601,7
3.63451204510021,-7.39077526364167,7
1.67730941934746,4.391233919807,7
-4.44255460252565,-5.932630220055,7
-6.39112019486786,-1.5424709430902,7
12.5564693385721,2.97424399019609,7
12.6817841622375,3.64664852393403,7
12.7594725758773,3.74455723833533,7
12.5359301171339,3.4177678462178,7
12.5704556570563,3.30331668073676,7
12.6788832368993,3.65575883271249,7
12.7161751647429,3.73446639292082,7
12.5563496012972,2.94286053931935,7
12.7520202901094,3.67600575917384,7
12.5606558978801,3.06271415812753,7
5.9963420927123,3.41134610445152,7
-7.76991276663295,6.52772594658216,7
-7.76352211439503,6.53146444969939,7
-7.75383024935302,6.48627552370306,7
6.00673069358558,3.4534155921366,7
-7.93706242250981,6.67353532811472,7
-7.99051832862327,6.73224497768984,7
-7.76506027373941,6.51863240373851,7
-7.82339212491886,6.563338157668,7
-7.74619006954246,6.50832251312918,7
-7.72206513430959,6.50054190483948,7
-7.70367823286996,6.53164172901608,7
6.35031819928223,3.5572259493716,7
4.86798987722497,2.51630516383505,7
-1.65980230330807,2.19585784358238,7
-3.80688934685967,5.9108265020178,7
-1.3719784376126,1.08918248502942,7
-1.62574142804748,2.03168815186365,7
-4.13995483596432,6.33791006010754,7
-0.975272311149299,5.66919304355949,7
-4.10580380128758,6.11805884302984,7
-1.37272052567906,1.38159544180613,7
-3.28545839410849,5.82081503115041,7
-1.01334607356483,1.21754894024574,7
-1.34495933486751,2.22042718401153,7
-1.55582464432262,1.9806763497796,7
-1.11019693979306,1.03426738150592,7
-1.35972588556721,1.4240847697218,7
-3.85043334528414,6.0073646634158,7
-4.05273283706051,6.12904052515135,7
-1.52485439255341,1.87372519933533,7
-1.11716984383557,0.89932714030623,7
-4.30255711917351,6.30398477287398,7
-1.68992451167871,2.06495742209971,7
-1.50576588353459,2.34641556382609,7
-1.61706645078807,1.84743075670198,7
-1.22145236121245,5.21308413792131,7
-1.37117232464357,2.60117090987472,7
-3.93368125864547,6.00611636243895,7
-1.28674507291138,2.25948466482699,7
-4.19433933276119,6.27129791136023,7
-3.9821517642919,6.0014051121737,7
-1.43300066265132,2.14429153145891,7
-0.811821608721794,3.39568430879796,7
-3.78229051864619,6.0193163812781,7
-1.09397830858868,0.841054184624454,7
-1.2126058523691,2.08562920154704,7
-4.23530278055895,6.28996167429256,7
-1.2062222924831,5.89734640949279,8
-1.08380118521836,5.75454863732632,8
-1.3838491205974,1.1666165367749,8
-3.97611993135279,6.02358221881798,8
0.142992284113289,3.96756497073719,8
-1.19528924211476,2.06976847065412,8
-3.48351432929109,6.36592822337555,8
-1.43710389586685,2.14584690871231,8
-1.36563211798639,4.80476848875203,8
-1.03860095661551,4.22735951265172,8
-4.06269085108304,6.0117311862726,8
-4.06124150904025,6.06554671213269,8
-1.42491421215357,1.16149531656524,8
-0.703623392584859,3.38923590945463,8
-2.84689993015318,6.76068471475783,8
-3.22445131299391,6.09541745333165,8
-1.74007522558817,2.93529494840897,8
-1.45043341669039,1.09509344224131,8
0.453541162604102,4.05807435285711,8
-3.43201345185967,6.01456557674558,8
-1.19947361836584,0.609609345911477,8
-1.13865597622089,0.701459733074341,8
-2.87861766201429,6.63384350217724,8
-0.968201495009285,1.49897105998785,8
-3.26800226690232,6.35144463519214,8
-3.8094933208367,6.34447314562768,8
-3.32637764736686,5.78483006029528,8
-4.4820392357761,6.4484391568068,8
-7.93998742895746,0.388521490198189,8
-1.16113260771288,0.787164531708667,8
-3.33015889442002,5.77917249392338,8
-3.88720194014928,6.00534638079613,8
-1.10619813966291,0.671829363304789,8
3.10845189682987,3.38272512187528,8
-1.57510911692055,3.38341813239763,8
-0.961823304623694,5.51996914512102,8
-3.11202820678635,6.4759465305445,8
-4.74071551105434,-4.44377387736973,8
-1.04063062043578,0.855334927250683,8
2.49512766264971,1.61028210725489,8
3.31893520928069,3.60132889069499,8
-0.955842695757602,1.19579620511541,8
-3.62898117779404,6.00473098981112,8
-4.09228826688638,6.05345686036923,8
-3.47742218843864,6.35611600727821,9
-1.18474793794349,0.708631232653578,9
-3.42575180445682,6.01738302526645,9
-1.12501443432482,5.37795922542909,9
0.139578734311185,3.88952811728231,9
-2.6916672245804,6.511947804353,9
2.4275054239026,1.65545927610382,9
2.26153288331587,-7.16988228750003,9
2.12965959513864,-7.56096380673857,9
-2.69235630702854,6.56295879341235,9
-0.98715357111567,0.911833634304606,9
-3.6883509795386,6.00668141437181,9
-3.26588734432059,5.69224188728168,9
-4.40483971735351,6.31530232338205,9
2.39012717131382,1.70419831207719,9
2.45345917278264,1.62848378879821,9
-3.09957275812104,6.36951216951526,9
-3.48379540397115,6.50487583506426,9
-3.40225062493401,6.19187132464126,9
-4.20460965247156,-5.23535541717615,9
-2.84415157529463,6.68386515323474,9
-4.48339421116824,6.48422205387997,9
-3.97652916746203,6.68941684900375,9
-3.47181094591242,6.74955367650045,9
-4.16133865147201,6.40872683654664,9
-3.36213644546398,6.6028143508408,9
-3.63781401223172,6.64723661722341,9
-3.39548141719182,6.48214947685187,9
-4.54057234066066,6.32098857707162,9
-3.48940738409948,6.65653654072445,9
-3.79143213243964,6.6776827271628,9
-3.06813493438112,6.83725918505193,9
-4.43262481395399,6.48870070618341,9
-4.01869406347208,6.01809339939498,9
-4.5107967711155,6.46265222160394,9
-4.36702030677928,6.46367016978054,9
-4.65476762984871,6.39893237558996,9
-4.6624337632498,6.339199006897,9
-4.16214355366944,6.04399966334481,9
-4.54808701692879,6.38197334644689,9
-4.57819031683739,6.44532226727214,9
-4.64077525930964,6.3816832494607,9
-4.15064797200816,6.65582061020575,9
-4.40623475659598,6.51173000716149,9
-1.16308612706125,5.91137597422145,9
-2.70005844916518,6.51043002273129,9
4.01581963633955,-6.87143648062609,9
14.7903000104952,-2.63521067754582,9
14.8243921466393,-2.64579265602722,9
14.8080852925319,-2.66418584793347,9
12.7108721755376,3.51184945447683,9
12.6836354652326,3.46398923948797,9
14.8116116744008,-2.65031757670857,9
-2.96563631533083,6.77706977678633,9
-8.42612395755142,0.59721698468731,9
12.4722923629783,2.7606055629797,9
15.5007534031095,-2.82770172313765,9
12.5550690330019,3.45768324908757,9
14.6369121175093,-2.56725516391756,9
-3.57075464260029,6.59873381632576,9
12.6328671602253,3.31259374233785,9
2.7227025150305,1.70836745356855,9
4.51348841106886,-6.66190131293267,9
2.86681050059128,-8.26625920522145,9
2.20774277787768,-7.44806987515538,9
-6.4708617564463,-0.951982163628795,9
2.39598174818618,-8.36635806689268,9
2.73228745830066,-8.17184350791438,9
2.80858563231722,-8.2032725901235,9
-4.55902205597457,-6.00539394893093,9
-6.41895841597708,-1.4375565620831,9
4.84881109018966,-6.27881135190341,9
-7.08886962927276,0.492316868206781,9
11.624572571058,0.706081401763604,9
-6.31310221461167,-1.65850420249918,9
4.65727179906045,-5.24406843981047,9
3.7712472787592,-5.81171816235246,9
14.6344722807689,-2.58478502534922,9
-4.64547514643016,-4.20186284897312,9
2.4463610592045,-7.31775188408988,9
4.31151683836063,-4.89915426136557,9
2.5363678199413,-8.28582817735776,9
4.61124128288095,-5.36443497793677,9
2.82036713740427,-8.16356587100631,9
4.67737876608607,-4.02256928154669,9
14.6732443102627,-2.6031276666729,9
2.44957872442199,-8.08661255243613,9
2.39321932337121,-8.15958983033058,9
2.40339841851059,-8.4432100658054,9
-6.39319382191317,-1.39385895318407,9
4.45763661769154,-4.48724064460504,9
14.6132358131343,-2.54773168328849,9
3.04195700689458,-8.00123782967461,9
4.33736441036292,-6.10624061987505,9
4.69227521039788,-6.42139009702234,9
4.49190849233181,-4.74844701391236,9
3.54035982660416,-6.15588462578298,9
2.44962767600093,-7.58359405416762,9
-4.08081009908061,-5.30282437087948,9
4.33169272024507,-6.217987426144,10
14.5778875519109,-2.51905256589946,10
2.53689883435302,-7.81975578092539,10
14.7419739153084,-2.6085317773074,10
-2.82020318791873,6.77611063558695,10
-7.60558199108281,0.427373722062076,10
11.3901938813269,-0.523243587914191,10
4.53929405751214,-5.38277864363913,10
4.67493756301261,-4.01404028665787,10
-7.6717000904261,0.354659822556459,10
2.43438269330097,-7.63802797049495,10
2.45032354100448,-8.35028611356989,10
-3.32810804826222,6.5701068380889,10
-2.98424342201213,6.64091664170006,10
4.67093442195984,-5.9577582781569,10
4.86394685084122,-5.87749141065612,10
4.45348426199132,-6.31964643444473,10
-7.36469245051732,0.601353544586816,10
2.46340376083264,-7.23662325482745,10
-6.74674954297726,-0.522777067680802,10
-6.5230270355181,-1.47128408344623,10
2.40664491116442,-7.31658594467152,10
3.47967271518489,-6.2674410346666,10
-6.45178968516929,-0.992035090001865,10
2.54643932796614,-7.48534469719232,10
4.52081934315978,-6.51978785764009,10
2.39118877464653,-8.21083304514258,10
-7.58274869090284,-0.223419055690067,10
-3.56252371991905,6.36810295579207,10
2.46271170895737,-8.35790535360021,10
-4.36771058103465,-5.25149737909755,10
2.46871267469297,-7.52076555182077,10
3.3393057270389,-7.58708467894792,10
-6.52207191011603,-0.676148469601107,10
-4.72127728464676,-4.63819330843974,10
2.59374897419453,-8.15115948280505,10
-6.38014295308646,-1.47100006035277,10
-8.53738732269277,1.43507035612247,10
2.11162012446457,-7.25428547184179,10
11.5821655791843,0.331440177502897,10
4.67803059050022,-3.99019570543742,10
3.75842635813832,-5.44271521443009,10
3.72437183893222,-5.53903952826511,10
2.36048875688606,-8.19981075184397,10
2.41467828168695,-7.2617445300877,10
3.87416041507244,-7.10192974541384,10
4.43185335033955,-5.59460759295534,10
2.40738914519597,-7.17738795699265,10
4.46208326092791,-4.50610748477716,10
3.70812803865771,-5.97502026595095,10
2.39370696134469,-6.99479075707622,10
2.50671841563221,-6.95129428802496,10
2.31863406958046,-7.45510733674565,10
2.33534161358017,-7.43697150254781,10
2.37572361336282,-7.01202565184205,10
4.65127931628996,-3.92262758129499,10
4.26152120468651,-4.97718851727682,10
3.24164164786127,-7.67817805831254,10
2.43288928158467,-6.9588498796912,10
2.40767694407563,-6.9219094380417,10
2.24518484563389,-7.2692962658135,10
3.73056786659445,-6.06927856669401,10
4.59763354277745,-4.19791601944783,10
4.23487037147561,-5.06817026215072,10
2.21502456916269,-7.21210844000595,10
4.69172258956915,-6.20075899963372,10
2.28473410811231,-7.26163033930253,10
4.60411250826411,-4.10184234472116,10
2.28571265446323,-7.28988503505998,10
4.1430976887029,-5.03511850573344,10
2.34101759679072,-7.03158365160436,10
4.18632833402945,-5.38339301517607,10
2.23956184640699,-7.40286433267608,10
3.71977349999133,-6.84059442252639,10
2.38691954110126,-8.25470997619032,10
2.17953443764775,-7.512296333791,10
4.33357375282814,-5.23325405770236,10
2.37511490900952,-6.92530973853954,10
3.65877466228643,-7.26343414848657,10
3.54646624134872,-6.82020741546063,11
3.71252178502949,-5.81030842315988,11
4.63852169667177,-4.05089806995135,11
4.52412942234308,-5.82793314885879,11
4.25642914963921,-5.15984093967819,11
3.6427942522636,-6.76776985288719,11
4.56973860564428,-6.38663380847544,11
2.24658217122964,-7.63285556871866,11
4.16424632853138,-5.79064293275126,11
2.32002124665003,-7.44650285275658,11
4.31104972258114,-5.30168876363302,11
4.57775865142197,-4.17357364667838,12
4.39190499408594,-6.85606773559864,12
3.83906968051843,-6.15963239910597,12
2.37579043665529,-7.00859515701587,12
3.60874939346466,-6.70569546774715,12
2.37897064168266,-7.57586501980072,12
4.34976217830989,-4.63135974584853,12
2.7037021575627,-6.96086790500743,12
4.34535490157974,-4.43415146628578,12
4.46485311940254,-5.86839496482462,12
4.85779074739582,-4.98342639466446,12
5.07946101634553,-5.38151726962817,12
2.32047164178723,-7.95914669922079,12
2.57207085022575,-7.28954813588689,12
4.56869724641356,-4.43924403715027,12
4.21579762322607,-5.24103270119357,12
2.30887780976706,-8.27457700984082,12
4.58255017129087,-4.57663462507451,12
4.35009987835643,-4.47367532379331,12
4.25071840964439,-4.44330144662042,12
4.44941335986519,-6.50827469994579,12
4.1990139406396,-5.60594822416,12
2.58338190170431,-7.16552422481005,12
4.71792020348992,-3.90559184523187,12
-7.92885142903636,6.66105521775042,12
4.63124887361548,-6.37909203785836,12
4.22886852750664,-5.94329470381586,12
3.58250163086633,-7.39694845017301,12
3.70302257740496,-6.97291528874711,12
3.95839720596097,-7.06997290318171,12
-4.24445568813888,-6.12466449928035,12
-7.6879388162801,6.53371212134092,12
4.61685837409343,-5.77736749976095,12
5.02131925122523,-5.31795767914598,12
-4.84947102091886,-5.1517539713138,12
-4.74487478389359,-4.46570090434638,12
-4.07729615323905,-5.74484366644671,12
-7.10131489330171,-0.786591830586624,12
-7.88810328379081,6.61957398898389,12
3.40839597984927,-7.26648385982531,12
4.23915594462022,-6.20045207300845,12
-4.61023752678381,-6.20988135662149,12
3.53873211614206,-7.43611210704546,12
-4.74569918146556,-5.25280247873126,12
4.70901045228274,-6.02753679807436,12
-7.72785746340248,6.52405676952893,12
-4.67123809879656,-6.21337347096193,12
2.86041069499821,1.68208386748142,12
-7.70772228444427,6.53246607641056,12
-7.71887513638364,6.5540414504255,12
-7.95034936099833,6.70245407550793,12
-7.63105280644596,6.49816393984105,12
-7.70134686403575,6.49901506940012,12
-7.68369251663909,6.54791910318572,13
3.67498268543058,-7.371286271325,13
2.81608801813897,-8.20622184459229,13
4.74217186470135,-3.88130352235957,13
-7.90096946008921,6.64385057371609,13
-7.93899006704372,6.67605739158151,13
-7.89573425621428,6.62410963193845,13
-7.86397749708226,6.59643328169223,13
6.05049118316094,2.51061779702887,13
6.77588302642674,3.35509317446742,13
-7.62955060651596,6.50223740939004,13
3.82106862571457,-7.26344757474466,13
-7.76302710481308,6.53597649097835,13
-8.02759570152076,6.74022781944882,13
2.90112183169806,-8.15997691139965,13
-7.89689244727997,6.64769201966897,13
-7.63493955852177,6.53722038008644,14
-6.37654065494549,-1.26504076439718,14
2.82312000020408,-8.26172942984501,14
-7.93646402219409,6.67355469614892,14
-7.68665063264994,6.58188388106372,14
3.46903948798768,-7.51231797999483,14
-7.96176169135457,6.70130350745114,14
12.5502634564209,2.9353674890872,14
1.87638999052823,5.79024612408165,14
12.5173987264347,2.94542146182921,14
12.6056339164048,3.4660776336292,14
12.5259078800688,2.91033578977811,14
12.533695812917,2.93390719641696,14
12.7158005254684,3.72974627359335,14
12.4859155740611,2.8678632972267,14
12.7004945351184,3.69800928230176,14
12.541882823495,3.37348068744701,14
12.7300677041566,3.70952560908508,14
12.5825313541054,3.326314461158,14
2.86167069014021,-7.78836864131228,14
2.40472679957109,-8.29494976300877,14
3.495428254308,-7.48740920295494,14
2.28320587024538,-8.12624812688755,14
2.28217230728538,-8.08020181870268,14
2.22761542643041,-7.5920885901027,14
2.22915728349567,-7.84119259847906,14
12.6192368821348,3.70659176474819,14
12.6049530656097,3.45370167448337,14
14.6996934282147,-2.56766626171866,14
-4.86630550566729,-3.70373251807567,14
-3.27099766440415,6.9316283169425,14
14.7824743687939,-2.65782643132158,14
14.6674321535922,-2.53628566148722,14
14.8125099937749,-2.64275209130299,14
14.6087134214425,-2.54656455661342,14
-3.28926324246456,6.9440556277539,14
-2.76678538266314,6.77789596342379,14
14.6430438370359,-2.53050441167286,14
12.5144697470761,2.88415728616744,14
3.20305956875069,-7.65811215738705,14
-6.19723242965267,-1.83338641341783,14
-7.92607468878039,0.90311238538857,14
-6.40314523563923,-1.36212921951302,14
-8.20438802087442,0.692805560525215,14
-6.37337434780468,-1.20745955660269,14
-6.70018055128229,-0.0819570972092395,14
-6.75519851190812,-0.147511966258407,14
-6.39838548407285,-1.40922652518718,14
-6.70783656259751,-0.418510789979396,14
-8.56496381780919,1.29805388966124,14
-8.15456916190116,0.328733234113562,14
-7.03332536248505,0.418526384586276,14
-8.57840976540772,0.710249939411526,14
2.11621407236408,-7.28785098697972,14
-6.5181939055513,-0.951405038025945,14
-6.22620832910811,-1.50600816575201,14
-7.52921837438648,-0.389121853594878,14
-8.72075861183053,1.55032701123714,14
-4.79250408064495,-3.82576954160273,14
-6.79704527938737,-0.0019104496953709,14
2.33770695905917,-6.93714127571858,14
2.27731355861548,-7.06437395824005,14
2.5486506468858,-6.66249783319627,14
12.4067117755406,2.63630207188977,14
4.60665198813599,-5.94233051799013,14
4.84983598684978,-5.08175472495087,14
-7.27121174806492,-5.1021991216731,15
4.46724016282082,-5.92415338409448,15
-7.2898384917023,-5.1619490110474,15
-6.97636511332493,-4.78328451121122,15
2.13785159365972,-7.44116818140258,15
2.21687556105881,-7.95843822309512,15
2.04298391456723,-7.52574471573566,15
-5.08850465946404,-4.4383487764242,15
-6.91268628904765,-4.74741101127423,15
2.34731571072772,-8.18229141852027,15
-6.8021764048388,-4.69401297461864,15
-6.91519676843999,-4.74518926665974,15
-6.94189819046806,-4.75950801843173,15
-7.35828417939633,-5.20251432845987,15
-7.16280504688231,-4.95039819143254,15
2.05567214187709,-7.37348771754039,15
-7.34576134447041,-5.20247715011465,15
-7.32902910851611,-5.19833259894866,15
-7.32683489340011,-5.18427211146353,15
-4.68133141364734,6.28819119780616,15
-7.32579589914058,-5.1587306514378,15
-7.19536373728255,-4.97718382807215,15
2.87566303085932,2.11195216016536,15
2.23325967711172,4.04870090371949,15
2.08782428423192,4.4990770692953,15
-7.05932383024866,-4.84150863851803,15
2.19163143918572,4.29774707946136,15
2.05443100099521,-7.32911740027584,15
-7.16401406393458,-4.9175245976907,15
2.86726000152197,2.32362441746307,15
2.70377733996591,4.3321316396645,15
-7.025529715898,-4.82072760856802,15
2.47257730101213,-8.35850244859539,15
1.97328235664664,5.0776913791415,15
2.08064314043413,5.06713277908981,15
-4.75018078204062,-4.33712004391234,16
2.57096261039716,-8.38035205976008,16
2.47246582603075,-8.35879432399682,16
1.97997925752278,4.93823391789462,16
-3.33573500925821,6.95007637867076,16
-7.00787060382231,-4.80582722257804,16
2.11815333532329,-7.46151663729243,16
2.6346009800406,4.42247225064825,16
2.59431465866503,-8.37526331699808,16
2.15492278946966,-7.56058587611827,16
2.13687694596396,4.42807217809418,16
-7.09036321519236,-4.90804724119176,16
2.0241609775746,4.63820083108586,16
-7.07288455728216,-4.83521060732262,16
-6.83387105406949,-4.70829172111484,16
12.3794059497455,2.56656747441611,16
2.32280333454661,-8.25976415241185,16
-5.05176525298841,-3.72410586672498,16
-6.87092312682133,-4.73205403501264,16
-7.18519636990698,-4.9396864075182,17
2.7365652501626,4.31160885535859,17
4.34458160984592,-5.95303620705806,17
-3.42043820058528,6.94448584559623,17
-7.00546108429804,-4.76081516700925,17
-6.93377517774179,-4.69766657634315,17
-6.90179123106597,-4.74612850113044,17
2.58032334820384,3.64853609448704,17
12.5803771160235,3.15264399745445,17
-7.21696980093246,-4.9661498378722,17
-7.1703957755428,-4.91571451245745,17
4.34111898133435,-5.77224400226985,17
-7.08114393467678,-4.82919357039923,17
-2.76690821008007,6.82763417347974,17
0.388020957062797,3.51895520603948,17
2.46800212800359,-6.98552524875984,17
-1.38351991161532,2.24852616667363,17
-1.33119041542671,2.5482140838254,17
-1.18165135271141,3.41390241080634,17
-0.88248918564156,3.54714960136141,17
-1.30552724675269,2.05154232524582,17
-0.924200819348344,4.7779354818009,17
-0.732737669882062,1.38173806856437,17
-1.38084086976269,1.97655214136489,17
-1.84719559964639,2.54840551540957,17
-0.883452922132412,1.27696977241292,17
-1.1681606138211,0.876641335148038,17
-1.35927770541105,0.962388497797806,17
-1.71697644973629,2.50850229410816,17
-1.33501531920321,1.66889705809705,17
-1.22288066468077,5.41282203980845,17
-1.68338022451902,1.89341878237227,17
-1.59730261272439,3.05239157205262,17
-1.25528924714213,4.79673904540321,17
-1.45862527948611,1.98022622283197,17
-0.903915891863144,5.62252118100754,17
-1.48064667098792,2.99635783623332,17
-1.21933371823932,4.43189415917359,17
-1.98498487807474,2.82552110053925,17
-1.99493828944293,2.39728867436846,17
-1.80420336355139,2.66913471487387,17
-2.01021215445392,2.65291936645619,17
-1.97114157785155,2.672077644997,18
-1.1025540343423,5.06404623576551,18
-1.20474534646709,5.11709512132453,18
-1.53727093003069,1.71491420424018,18
-1.37012722921117,1.76075210508966,18
-1.28972644313645,4.48387838510264,18
-1.84022179352844,3.04900700384504,18
-1.36253978226846,1.00616299282757,18
-0.987474075078328,1.02640223214719,18
-1.83407055293542,2.15660359894474,18
0.255182368315896,3.87072841849495,18
-1.29577923068981,3.58185430246498,18
-0.91138490650644,5.50132603282694,18
-1.30314881267869,5.04446304508798,18
-1.57859011325895,2.5526447051869,18
-1.23041540672719,3.49415456876642,18
-1.56521277564303,2.00955902860283,18
-0.958517230167203,3.51923508796544,18
-1.15991307108279,2.36438469203035,18
-1.35281936895228,2.31271510033742,18
-1.57666579714121,2.28905302423849,18
-1.61245435220883,1.83726620706722,18
-1.16259089391526,5.91022311607327,18
-1.15624500296614,5.9118730043416,18
2.79283101955974,1.52532441495124,18
-0.909192414066838,5.67862772238564,18
6.82912214974058,3.38981851130858,18
6.80087171951974,3.36963108754824,18
6.58690598202498,3.27578320264126,18
6.07741923966868,2.72591520399503,18
6.63405848622471,3.18384886225042,18
6.1383466163448,3.03193035611703,18
6.10156287753755,2.4505186470405,19
6.01653767969465,2.83080466258674,19
6.24497063346295,2.61248799877353,19
6.67764769890762,3.13712501345457,19
6.55911944295304,2.84271371473799,19
6.44913388110691,2.73405829740496,19
6.46503963018945,2.93095658369128,19
5.35170149964173,3.04425121449275,19
6.57453135873144,2.94835395039707,19
6.04923898579425,2.55339702937692,19
6.4737829994817,2.70163801952039,19
6.14137615996805,2.5823176048336,19
6.47031917261785,3.47026608237048,19
2.77092941976068,1.50719101959524,19
6.34671908417991,3.30205648792161,19
6.06082330762946,2.46701260697656,19
6.44946383268545,3.45789344141246,19
6.13252713839696,3.02347109975027,19
6.75249662399018,3.07856181678645,19
6.08138420948838,2.55186617301761,19
5.1570476500751,2.56099446507734,20
2.80600364395847,1.58470465164692,20
6.47474727803526,2.81591894346706,20
6.14617909268652,3.36369587668702,20
5.8296884329119,3.066703238145,20
6.37806696363016,2.66963982785462,20
6.30380966625427,3.47139924382593,20
